step,K,T_I,T_D,P,I,D,ds,left speed,right speed
112,0.005,9999999999,0.25,-0.14254285714285714,-3.322916571760859e-11,-0.08091517857142849,-0.17345803574751478,2.173458035747515,1.8265419642524852
113,0.005,9999999999,0.25,-0.11682857142857145,-3.397686857482622e-11,0.10044642857142849,0.033617857108880184,1.96638214289112,2.0336178571088803
114,0.005,9999999999,0.25,-0.13897142857142852,-3.48662857177723e-11,-0.08649553571428548,-0.1754669643205803,2.1754669643205804,1.8245330356794196
115,0.005,9999999999,0.25,-0.07111428571428562,-3.532141714638924e-11,0.2650669642857145,0.24395267853610747,1.7560473214638925,2.2439526785361075
116,0.005,9999999999,0.25,-0.12754285714285715,-3.6137691432185154e-11,-0.22042410714285754,-0.2979669643218524,2.2979669643218523,1.7020330356781477
117,0.005,9999999999,0.25,-0.12968571428571424,-3.696768000369673e-11,-0.008370535714285476,-0.08805625003696739,2.0880562500369675,1.9119437499630325
118,0.005,9999999999,0.25,-0.14825714285714284,-3.791652571807733e-11,-0.07254464285714302,-0.1708017857522024,2.1708017857522024,1.8291982142477976
119,0.005,9999999999,0.25,-0.13182857142857146,-3.8760228575304555e-11,0.06417410714285698,-0.017654464324474692,2.0176544643244747,1.9823455356755253
120,0.005,9999999999,0.25,-0.15468571428571423,-3.975021714683212e-11,-0.08928571428571397,-0.19397142861117844,2.1939714286111784,1.8060285713888216
121,0.005,9999999999,0.25,-0.13468571428571424,-4.06122057183469e-11,0.078125,-0.006560714326326447,2.0065607143263264,1.9934392856736736
122,0.005,9999999999,0.25,-0.14397142857142853,-4.153362286129618e-11,-0.03627232142857151,-0.13024375004153366,2.130243750041534,1.8697562499584663
123,0.005,9999999999,0.25,-0.16825714285714286,-4.261046857568958e-11,-0.09486607142857151,-0.21312321432832487,2.213123214328325,1.7868767856716752
124,0.005,9999999999,0.25,-0.10682857142857145,-4.32941714329008e-11,0.23995535714285698,0.18312678567099133,1.8168732143290087,2.1831267856709915
